Company,Title,Rating,Work/Life Balance,Benefit,Security,Culture
Intel,Retail Sales Trainer and Technical Speacialist,5.00,5.00,5.00,4.00,5.00
Intel,SAP Basis Engineer - SAP Solution Manager,4.00,4.00,4.00,4.00,3.00
Intel,SAP SD Business Process Analyst Intern,5.00,4.50,4.00,3.50,3.50
Intel,SEAD Biz Ops Mgr/Lean Champion/MBB,4.00,3.50,1.50,2.00,3.50
Intel,SENIOR ENGINEER,5.00,4.20,3.20,3.20,3.80
Intel,SILICON VALIDATION ENGINEER 8/2005 – 6/2007,4.00,3.50,3.00,3.50,1.50
Intel,SOC Infrastructure engineer,5.00,2.50,4.25,2.50,3.75
Intel,SPTD GL Manager,4.00,5.00,3.00,3.00,2.00
Intel,SPTD R&D Wet Etch Equipment Tech and Trainer,3.00,3.33,4.33,3.67,3.67
Intel,SQA Lead / System Analyst,4.00,2.00,4.00,1.00,2.00
Intel,STO Lab Technician (Die-Prep),5.00,5.00,2.67,4.67,2.33
Intel,SUPERVISOR I,4.00,4.50,3.00,5.00,2.50
Intel,SUPERVISOR/LEAD DESIGNER,4.00,4.00,4.50,3.50,3.00
Intel,SV Test Engineering Intern,5.00,5.00,3.00,3.00,1.00
Intel,SW Project Manager,3.00,2.67,3.33,4.00,3.33
Intel,SYSTEMS ANALYST,5.00,5.00,3.00,3.00,3.00
Intel,SYSTEMS VALIDATION TECHNICIAN,3.00,4.00,4.00,3.00,3.00
Intel,Safety Consultant Pentagon Tech,3.00,4.00,1.50,4.50,4.50
Intel,Sales Manager,4.00,3.00,4.00,4.00,3.00
Intel,Samples Coordinator / New Product Planner,5.00,3.00,1.00,3.00,3.00
Intel,Secretary II,5.00,3.00,3.00,2.00,3.00
Intel,Self Sustained Technician,5.00,3.00,3.67,3.67,3.33
Intel,Self Sustaining Planar Technician,5.00,3.00,2.00,5.00,5.00
Intel,Self Sustaining Technician IV,4.00,2.50,3.50,2.50,2.50
Intel,Self-Sustaining Technician,1.00,4.00,2.00,3.00,4.00
Intel,Senior  Equipment  Maintenance Technician,5.00,4.00,2.00,4.00,3.50
Intel,Senior .Net Developer,5.00,4.00,4.00,2.00,4.00
Intel,Senior Admin Support Specialist,5.00,3.00,3.00,5.00,2.00
Intel,Senior Administrative Assistant,4.50,3.00,4.00,3.67,4.00
Intel,Senior Administrator,5.00,3.50,3.00,4.00,4.00
Intel,Senior Architect,4.00,3.00,1.00,2.00,4.00
Intel,Senior Automation Engineer,5.00,2.50,4.00,2.50,3.50
Intel,Senior Business Analyst,4.00,2.00,4.00,2.00,3.00
Intel,Senior Business Analyst/ Product Owner,5.00,3.33,3.00,3.67,3.00
Intel,Senior Commodity Manager,5.00,4.00,3.50,2.00,5.00
Intel,Senior Component Design Engineer,5.00,3.00,3.00,4.00,3.00
Intel,Senior Consultant,5.00,4.00,3.33,3.33,3.67
Intel,Senior Design Engineer,3.00,3.50,2.00,3.50,3.50
Intel,Senior Device Engineer 7nm node,3.00,3.00,4.00,4.00,4.50
Intel,Senior Director,4.00,2.00,1.00,1.00,4.00
Intel,Senior Dry Etch Equipment Technician,5.00,4.00,1.00,3.00,3.00
Intel,Senior Engineer,3.00,3.67,3.00,3.33,4.17
Intel,Senior Engineer Automation & Validation Engineer,5.00,3.00,4.00,3.00,3.00
Intel,Senior Engineering Technician,4.00,2.33,3.33,3.67,3.00
Intel,Senior Equipment Engineering Technician,4.00,3.00,4.00,5.00,3.00
Intel,Senior Executive,5.00,4.00,4.00,3.00,3.50
Intel,Senior Finance Manager,4.00,5.00,2.00,2.00,4.00
Intel,Senior Financial Analyst,3.00,3.50,2.50,3.00,1.50
Intel,Senior HR Manager,4.00,4.00,2.00,3.00,5.00
Intel,Senior Hardware Design Engineer,4.00,4.00,4.00,5.00,4.00
Intel,Senior Hardware Design/Validation Engineer,3.00,3.33,4.00,3.67,4.33
Intel,Senior IP logic design Engineer,4.00,3.50,4.25,3.75,2.75
Intel,Senior Infrastructure System Engineer,5.00,3.00,4.00,5.00,4.00
Intel,Senior Integrator,3.00,3.00,2.67,3.33,3.67
Intel,Senior Layout Designer,4.00,3.50,4.50,3.50,1.00
Intel,Senior Maintenance Technician,3.00,2.50,4.00,2.50,3.50
Intel,Senior Manufacturing Equipment Technician,5.00,4.00,3.50,2.50,4.50
Intel,Senior Manufacturing Technician,4.00,3.33,3.00,3.17,3.83
Intel,Senior Manufacturing Technician Level 3,4.00,5.00,4.00,3.00,3.00
Intel,Senior Mask Designer,4.00,1.00,5.00,2.00,5.00
Intel,Senior Mechanical Engineer,4.50,3.00,5.00,3.50,4.50
Intel,Senior Mechanical Engineer Micro Chip Assembly,4.00,1.33,1.67,3.67,3.33
Intel,Senior Packaging and R&D Engineer,4.00,3.33,3.33,4.33,2.67
Intel,Senior Process Engineer,5.00,4.00,3.00,5.00,5.00
Intel,Senior Process Engineer F32,3.00,3.67,3.00,4.00,2.67
Intel,Senior Process Technology Development Engineer,5.00,5.00,1.00,1.00,4.00
Intel,Senior Product Development Engineer,4.00,2.00,4.00,1.67,4.00
Intel,Senior Program/Project Manager,3.00,2.67,3.00,3.33,3.33
Intel,Senior Research Engineer,1.00,3.75,3.00,3.75,4.25
Intel,Senior Robotics/Automation Specialist,5.00,4.00,3.00,3.00,4.00
Intel,Senior SoC Design Engg,4.00,3.50,3.25,3.50,2.50
Intel,Senior Software Engineer,4.00,3.07,3.79,3.21,3.50
Intel,Senior Software Engineer (Consulting),3.00,5.00,5.00,3.00,3.00
Intel,Senior Staff Engineer,5.00,4.00,3.00,5.00,4.50
Intel,Senior Structural Design engineer,3.00,2.00,4.00,2.00,5.00
Intel,Senior Supply Chain Engineer,5.00,2.67,3.00,3.00,2.00
Intel,Senior System Architecture Engineer,3.00,3.50,3.50,3.50,3.50
Intel,Senior Systems Analyst - Design Lead,3.00,4.50,3.00,3.00,3.00
Intel,Senior Technical Leader,5.00,3.67,3.33,3.00,3.67
Intel,Senior Validation Engineer,5.00,1.00,5.00,4.00,3.00
Intel,Senior Verification Engineer,1.00,3.00,4.50,3.00,3.00
Intel,Senior Yield Defect Reduction Engineer,5.00,3.00,4.00,5.00,4.00
Intel,Service Master Contractor,5.00,2.67,3.67,3.67,3.33
Intel,Service Tech,4.00,2.00,4.00,5.00,1.00
Intel,Silicon Architecture Engineer,3.00,3.00,3.50,3.00,4.00
Intel,Site Logistics Manager,5.00,3.00,3.00,3.00,4.00
Intel,SoC Design Engineer,3.00,3.00,2.00,2.00,1.00
Intel,Softtware Test Engineer,5.00,4.00,2.50,2.00,2.50
Intel,Software / Hardware QA,4.00,5.00,3.50,2.50,4.00
Intel,Software Application Engineer Intern,5.00,2.50,4.00,5.00,2.50
Intel,Software Configuration Management Engineer,3.00,5.00,5.00,5.00,3.00
Intel,Software Configuration Manager,1.00,4.33,3.00,3.67,4.00
Intel,Software Developer,5.00,3.00,3.00,4.00,2.00
Intel,Software Developer III,3.00,3.00,4.00,3.50,3.00
Intel,Software Developer Intern,4.33,4.00,3.33,2.67,3.00
Intel,Software Development Project Manager,2.00,3.00,4.00,1.00,3.00
Intel,Software Engineer,4.04,3.33,3.52,3.00,3.52
Intel,Software Engineer Intern,4.75,3.50,3.75,2.75,4.00
Intel,Software Engineering Intern (Undergrad),4.00,1.00,2.00,4.00,3.00
Intel,Software Engineering Manager,2.86,3.14,3.71,4.14,3.00
Intel,Software Quality Assurance Engineer,4.00,2.00,3.00,5.00,3.00
Intel,Software Researcher,3.00,2.50,3.50,3.00,3.00
Intel,Software Support Specialist,5.00,5.00,1.00,3.00,4.00
Intel,Software Tools /Build Engineer,5.00,3.00,2.00,3.00,5.00
Intel,Software Tools Developer,4.00,3.00,3.50,4.00,3.00
Intel,Software Tools/Build Engineer,4.00,2.33,3.33,4.00,3.67
Intel,Software Validation Engineer,5.00,2.80,3.20,2.60,3.60
Intel,Software Validation Technician,5.00,3.50,5.00,5.00,4.50
Intel,Software Validation Technician III,5.00,3.00,3.00,3.00,5.00
Intel,Software/Virtualization Engineer,4.00,4.00,4.50,4.50,2.50
Intel,Solid State Drive Validation Technician,1.00,3.00,3.75,3.50,3.00
Intel,Solution Architect – Internet of Things Group,3.00,1.00,4.00,3.00,3.50
Intel,Sr Component Design Engineer,4.00,4.00,1.00,4.00,2.00
Intel,Sr Environmental Health and Safety Professional,3.00,4.50,4.50,3.00,1.50
Intel,Sr Fair Value Accountant,4.00,2.50,3.00,4.50,3.00
Intel,Sr Manufacturing technician,5.00,3.00,2.25,2.50,2.50
Intel,Sr Silicon Architecture Engineer,2.00,3.00,2.00,4.00,5.00
Intel,Sr Tableau Developer,4.00,4.33,3.33,3.67,2.67
Intel,Sr. Abinitio developer,4.00,2.00,3.00,4.00,4.00
Intel,Sr. Administrative Assistant,4.50,3.25,2.92,3.17,3.17
Intel,Sr. Administrator,5.00,3.00,4.50,4.00,3.00
Intel,Sr. Application Engineer/Lab Manager,4.00,4.50,4.50,4.00,4.50
Intel,Sr. Business and Data Analyst,4.00,3.50,4.00,4.00,4.50
Intel,Sr. Component Design Engineer,3.00,3.50,3.00,4.00,3.50
Intel,Sr. Design and Quality Engineer,5.00,4.50,3.00,3.00,2.50
Intel,Sr. Electrical Engineer,2.00,4.00,4.00,3.50,3.50
Intel,Sr. Equipment Technician,5.00,2.00,4.00,3.50,3.50
Intel,Sr. Financial Analyst,4.67,3.33,4.00,2.67,4.00
Intel,Sr. HR Development Representative (Generalist),5.00,4.00,2.00,3.00,5.00
Intel,Sr. Human Resources Representative,5.00,4.50,3.00,4.50,4.00
Intel,Sr. Integration Engineer/Project Manager,5.00,4.33,2.67,3.00,3.67
Intel,Sr. Manager,4.00,3.00,4.00,3.00,2.33
Intel,Sr. Modem Validation Engineer,2.00,3.50,4.00,4.00,2.75
Intel,Sr. Payroll Analyst-International Payroll Group,4.00,5.00,4.00,2.00,2.00
Intel,Sr. Process / Equipment Engineer,4.00,4.00,2.00,4.00,4.00
Intel,Sr. Process Engineer,4.20,3.60,2.80,2.80,2.60
Intel,Sr. Process Engineer (Rio Rancho NM),5.00,3.00,3.00,4.00,4.00
Intel,Sr. Process/Module Engineer,4.00,4.00,2.00,5.00,1.00
Intel,Sr. Program & Division Manager,3.00,4.67,4.33,2.33,2.33
Intel,Sr. Rebate Analyst,4.00,4.00,1.00,3.00,4.00
Intel,Sr. Security Analyst and Researcher,3.00,1.50,3.50,3.00,3.50
Intel,Sr. SoC Design/Verification/Validation Consultant,5.00,5.00,4.00,2.00,3.00
Intel,Sr. Software Engineer,3.25,2.62,3.12,3.50,3.75
Intel,Sr. Strategic Consultant- Strategic Planning,3.00,3.50,4.50,4.00,3.50
Intel,Sr. Systems /Sofware Engineer,4.00,4.00,5.00,2.00,2.00
Intel,Sr. Systems Analyst,5.00,3.00,3.00,4.00,5.00
Intel,Sr. Systems Programmer,3.00,3.50,4.00,3.00,4.00
Intel,Sr. Wireless SystemAnalogPlatform Validation Eng,2.00,2.50,3.00,2.50,3.00
Intel,Sr.Systems Engineer,4.00,3.50,2.50,3.50,4.00
Intel,Staff Design Engineer Audio IP Design Project,4.00,4.00,4.00,4.00,1.00
Intel,Staff Process Engineer,2.00,4.00,3.00,4.00,1.00
Intel,Staffing Business Analyst - South Asia,5.00,2.67,3.00,4.00,2.33
Intel,Station Controller Engineer,4.00,3.00,3.50,4.00,2.50
Intel,Strategic Finance Analyst,4.00,4.50,5.00,5.00,4.00
Intel,Strategic Sourcing Manager IT Strategic Sourcing,3.00,3.50,3.25,2.25,2.75
Intel,Strategy Implementation & Product Mktg Mgr,3.00,5.00,3.00,4.00,3.00
Intel,Sub Fab Maintenance Technician,3.00,3.00,2.00,5.00,3.00
Intel,Subfab Technician /ERT Responder,5.00,3.50,3.00,3.50,1.50
Intel,Summer Contract Hire,4.00,2.50,3.50,5.00,4.50
Intel,Summer Internship at Intel,5.00,4.00,4.00,3.00,3.50
Intel,Supervisor,5.00,4.00,4.33,2.67,3.00
Intel,Supplier Equipment Technician,5.00,2.00,3.00,3.00,5.00
Intel,Supplier Service Program Manager/Buyer,4.00,3.00,4.00,5.00,4.00
Intel,Supply Chain Business Architect,4.00,4.00,2.00,3.00,4.00
Intel,Supply Chain Manager/Buyer,5.00,2.00,4.00,2.00,3.00
Intel,Surface Analysis Laboratory Technician,3.00,4.00,3.50,3.00,4.50
Intel,Sustaining Service Technician,4.00,5.00,3.00,5.00,2.00
Intel,Sustaining Specialist,5.00,4.00,3.50,2.50,3.00
Intel,Synthesis Customer Support/Validation Engineer,5.00,4.00,1.00,5.00,2.00
Intel,System Administrator,3.00,3.67,3.67,4.00,2.67
Intel,System Analyst,4.00,4.50,3.50,2.50,3.50
Intel,System Architect,5.00,3.50,5.00,3.50,4.50
Intel,System Debug Engineer Intern,5.00,5.00,4.00,3.00,4.00
Intel,System Engineer/Project Manager,4.00,2.00,5.00,4.00,1.00
Intel,System Integration Engineer,4.00,5.00,2.00,5.00,5.00
Intel,System Operations Engineer,5.00,4.50,1.00,3.50,1.50
Intel,System Security Analyst,4.00,3.00,5.00,4.00,3.00
Intel,System Validation Engineer,3.00,4.50,4.25,3.75,3.25
Intel,SystemValidation Engineer,5.00,2.00,3.33,4.33,3.00
Intel,Systemic Innovation Program Manager,5.00,3.50,3.00,3.00,3.50
Intel,Systems Administrator,4.00,3.00,2.00,3.00,3.00
Intel,Systems Analyst,4.00,2.00,3.50,3.50,3.00
Intel,Systems Engineer,4.00,4.00,4.17,3.33,3.33
Intel,Systems Engineer Multimedia,4.00,3.00,3.00,3.00,5.00
Intel,Systems Engineer Staff,5.00,3.50,3.00,4.00,2.50
Intel,Systems Programmer,3.00,3.00,3.00,2.67,2.33
Intel,Systems Programmer - Support,4.00,3.33,4.00,2.33,4.00
Intel,Systems Validation,4.00,2.00,4.00,2.67,3.67
Intel,Systems Validation Engineer,3.67,4.33,3.50,3.50,3.17
Intel,Systems and Data Analyst,4.00,2.75,3.75,3.75,3.00
Intel,Systems programmer/Technical Lead/PM,4.00,3.00,2.00,4.00,3.00
Intel,TECHNICAL ASSISTANT SUPERVISOR,5.00,4.00,3.00,4.00,5.00
Intel,Talent Advisor,4.00,4.00,4.00,3.00,3.00
Intel,Talent Excellence Program Manager,5.00,4.00,4.00,3.75,3.75
Intel,Tax Manager,4.00,4.50,4.00,3.00,4.50
Intel,Team Leader,5.00,2.00,4.00,2.00,4.00
Intel,Tec Trng and Org Dev Pgrm Mngr,3.00,4.00,4.00,3.00,3.00
Intel,Tech,1.00,3.00,1.00,2.00,4.00
Intel,Tech Lead & Individual contributor,5.00,4.00,5.00,4.00,2.00
Intel,Tech writer; Admin; Web Developer; PM,4.00,1.50,2.00,2.50,2.50
Intel,Techinican - Engineer,5.00,3.75,2.00,3.50,4.25
Intel,Technical Content Manager Product Manager,5.00,3.00,2.00,2.50,3.50
Intel,Technical Coordinator/ Trainer / Technician,4.00,4.00,3.00,2.00,4.00
Intel,Technical Engineer,4.00,2.00,4.00,5.00,3.00
Intel,Technical Intern,4.00,4.00,5.00,5.00,5.00
Intel,Technical Lead,4.33,3.67,2.67,2.67,2.67
Intel,Technical Lead/Solution Architect/Developer,4.00,2.00,4.50,2.50,2.50
Intel,Technical Manufacturing,5.00,3.33,2.00,3.33,3.00
Intel,Technical Manufacturing Technian,5.00,5.00,3.00,5.00,1.00
Intel,Technical Marketing Engineering Intern,5.00,5.00,4.00,4.00,2.00
Intel,Technical Marketing Support Engineers,4.00,2.00,3.00,4.00,3.00
Intel,Technical Process/Maintenance Engineer,4.00,3.40,3.00,2.80,3.00
Intel,Technical Product Marketer - Network IC Products,3.00,4.33,2.67,4.00,4.33
Intel,Technical Silicon Program Manager,4.00,2.00,5.00,5.00,5.00
Intel,Technical Supervisor,4.00,2.00,5.00,5.00,2.00
Intel,Technical Writer,4.00,3.67,3.67,2.67,3.33
Intel,Technician,4.20,3.00,3.40,3.20,2.00
Intel,Technician 3,5.00,3.00,2.00,2.00,3.00
Intel,Technologist,3.00,3.50,2.50,4.50,3.00
Intel,Technology Development Process Engineer,4.67,3.67,3.00,3.67,3.33
Intel,Telecommunications Business Development Manager,2.00,3.00,1.00,4.00,5.00
Intel,Territory Account Manager - Inside Sales,4.00,4.50,3.00,3.00,4.00
Intel,Territory Manager,5.00,4.00,2.50,3.00,4.00
Intel,Test Engineer,3.00,2.50,2.50,4.00,3.50
Intel,Test Floor Validation Technician,5.00,3.00,4.50,3.00,3.00
Intel,Test Operator,3.00,4.00,3.00,2.00,2.00
Intel,Test R&D Engineer,5.00,2.00,3.00,2.00,2.00
Intel,Test Technician,4.00,3.50,2.00,4.00,3.50
Intel,Test Technician Level 2,5.00,5.00,5.00,2.00,2.00
Intel,Thin film equipment specialist,4.00,4.00,3.00,5.00,4.00
Intel,Tool Install Engineer Intern,5.00,4.00,3.00,5.00,3.00
Intel,Training Program Manager,4.00,3.33,4.67,3.33,3.33
Intel,Training Specialist/Manufacturing Technician,5.00,5.00,3.00,3.00,4.00
Intel,Training and Performance Systems Manager,5.00,1.00,5.00,4.00,4.00
Intel,Training and Safety Manager,5.00,3.00,3.50,4.00,3.25
Intel,Transactions Specialist,4.00,3.00,4.33,2.67,3.67
Intel,Transition Change Management Program Manager,4.00,5.00,4.00,2.00,1.00
Intel,U.S. Close & Reporting Accountant,4.00,3.50,4.00,3.50,4.00
Intel,UPW Commissioning and Sustaining Technician,4.00,3.50,3.00,3.00,3.00
Intel,US Treasury Financial Analyst,5.00,3.50,2.50,3.50,1.50
Intel,USFF/Wireless Sr. Eng. Techn ATD Q & R,4.00,4.00,3.00,4.00,4.00
Intel,UX Requirements/Design & Integration,3.00,2.00,2.00,4.00,5.00
Intel,Undergraduate Software Intern,5.00,5.00,1.00,3.00,2.00
Intel,User Experience Designer,4.00,4.00,3.00,4.00,2.50
Intel,VDF Manufacturing Technician (2004),4.00,4.25,3.00,3.50,2.25
Intel,VMware Validation Technician,4.00,5.00,4.00,5.00,4.00
Intel,Validation Engineer,3.00,3.29,2.14,3.14,3.43
Intel,Validation Engineering Technician,5.00,4.00,2.00,2.00,1.00
Intel,Validation Lab Technician III,5.00,2.00,3.00,1.00,4.50
Intel,Validation Lab Technician Intern,4.00,3.00,2.67,3.67,4.67
Intel,Validation Program Manager,5.00,3.50,5.00,3.00,4.00
Intel,Validation Technician,4.57,3.50,4.07,3.14,3.14
Intel,Validation Test Engineer,5.00,4.00,5.00,5.00,5.00
Intel,Validation Triage/Debug Engineer,4.00,2.00,2.00,5.00,5.00
Intel,Validation and Build Engineer,5.00,3.33,2.33,2.67,4.00
Intel,Various Equipment Tool Install and Engineering ,4.00,2.50,2.00,3.50,3.00
Intel,Verification Engineer,4.00,3.50,3.75,4.00,2.50
Intel,Verification Engineer (Contract),5.00,3.00,2.50,3.50,3.00
Intel,Verification Engineer. Server CPU Group.,4.00,3.00,5.00,3.00,4.00
Intel,Volunteer,3.00,3.00,5.00,3.00,5.00
Intel,Web & Database Developer Intern,5.00,3.33,2.33,4.00,4.00
Intel,Web Master,3.00,4.00,3.00,2.00,5.00
Intel,Windows System Tester,4.00,3.25,2.00,2.75,2.75
Intel,Wireless Protocol Stack Architect,4.00,2.00,5.00,3.00,2.00
Intel,Worldwide Partner Marketing Manager,4.00,5.00,4.00,3.00,4.00
Intel,Yield Analysis Engineer,4.00,2.00,1.00,4.00,2.00
Intel,Yield contamination Manager,4.00,3.00,4.00,4.00,3.00
Intel,business development,4.00,3.00,4.67,3.67,3.33
Intel,cad engineer,5.00,3.00,5.00,2.00,4.00
Intel,cleanroom worker,3.00,3.00,4.00,3.00,3.50
Intel,director,2.00,3.00,2.33,3.33,3.33
Intel,engineering director,5.00,4.50,4.00,3.50,1.50
Intel,engineering technician,4.00,4.00,3.00,4.00,4.00
Intel,graduate electrical engineer,4.00,3.50,3.50,2.00,3.50
Intel,graduate technical intern,5.00,2.00,4.00,3.00,3.00
Intel,graphics Software Engineer,3.00,3.33,1.33,4.33,3.00
Intel,journeyman electrician,4.00,4.00,5.00,1.00,4.00
Intel,manufactoring technician,4.00,4.00,4.00,2.00,3.00
Intel,manufacturing technician,4.00,4.50,3.00,3.00,2.50
Intel,material handler,4.00,4.00,4.00,5.00,4.00
Intel,materials,4.00,4.00,3.50,4.00,4.00
Intel,physical design applications engineer,5.00,3.50,3.00,3.50,4.00
Intel,production operator,5.00,3.00,3.00,4.00,3.00
Intel,transporter of products,4.00,5.00,3.00,5.00,1.00
InterSystems-Corporation,CAD Designer,5.00,3.00,2.50,2.00,1.50
InterSystems-Corporation,Maintenace Technician,4.00,2.00,4.50,2.00,3.50
InterSystems-Corporation,Maintenance Technician,2.00,2.00,4.00,4.00,3.50
InterSystems-Corporation,Manager of Proposals & Tenders,2.00,2.50,3.50,2.00,3.00
InterSystems-Corporation,Senior Administrative Assistant,4.00,3.00,2.50,3.50,2.50
InterSystems-Corporation,Welder,5.00,4.00,2.50,3.50,3.00
Ipswitch Inc,Assistant Database Administrator,5.00,3.50,2.50,3.00,2.00
Ipswitch Inc,Channel Sales Manager,3.00,2.00,2.50,4.00,3.00
Ipswitch Inc,Chief Human Resource Officer,4.00,3.00,4.00,1.50,4.50
Ipswitch Inc,Leader Marketing Automation & Demand Generation,4.00,1.50,4.00,4.50,4.50
Ipswitch Inc,Senior Acts RecBilling Payroll Specialist,4.00,3.50,3.50,3.00,3.50
Ipswitch--Inc,Assistant Database Administrator,5.00,3.50,3.00,3.50,4.00
Ipswitch--Inc,Channel Sales Manager,3.00,4.00,3.50,3.00,3.50
Ipswitch--Inc,Chief Human Resource Officer,4.00,4.00,4.00,3.00,2.00
Ipswitch--Inc,Leader Marketing Automation & Demand Generation,4.00,2.50,2.50,4.00,4.00
Ipswitch--Inc,Senior Acts RecBilling Payroll Specialist,4.00,5.00,2.50,4.00,4.00
Johnson-Controls,  Machine operator,3.00,2.33,2.67,3.00,4.33
Johnson-Controls,2nd shift building mechanic,5.00,4.00,4.00,3.00,4.00
Johnson-Controls,4 Years Tool & Die Technician,5.00,4.00,3.00,3.00,3.00
Johnson-Controls,ADMINISTRATIVE ASSISTANT,5.00,4.00,3.00,5.00,4.00
Johnson-Controls,AGM COS,3.00,5.00,2.00,5.00,5.00
Johnson-Controls,ANALYTICAL LAB TECHNICIAN,4.00,3.00,3.00,3.00,3.00
Johnson-Controls,AP/AR Payroll Clerk,5.00,2.00,4.00,5.00,2.00
Johnson-Controls,ASSEMBLY OPERATOR,3.00,3.33,4.67,3.00,1.33
Johnson-Controls,ASSET MANAGER/ O&M PLANNER SCHEDULER,4.00,5.00,2.00,4.00,3.00
Johnson-Controls,ASSOCIATE ENGINEER / TECHNOLOGIST,5.00,3.50,1.50,3.50,2.50
Johnson-Controls,Academic Project,5.00,3.00,3.00,4.33,3.67
Johnson-Controls,Account Executive,3.00,5.00,3.00,2.00,1.00
Johnson-Controls,Account Executive - Energy Solutions Group,5.00,2.00,3.00,5.00,4.00
Johnson-Controls,Account Executive - Owner Direct,5.00,4.00,2.00,3.00,2.67
Johnson-Controls,Account Representative Service Sales,4.00,2.00,3.00,5.00,3.50
Johnson-Controls,Accountant,4.00,4.00,3.00,4.50,2.50
Johnson-Controls,Accountant I,3.00,3.67,4.00,3.67,3.33
Johnson-Controls,Accountant/Payroll Processor,5.00,4.00,4.00,4.00,3.00
Johnson-Controls,Accounting Coordinator,3.00,3.25,4.00,2.25,2.75
Johnson-Controls,Accounts Receivable Coordinator,4.00,5.00,3.50,3.50,4.00
Johnson-Controls,Accounts Receivable Coordinator/Billing,5.00,2.00,4.00,1.00,2.67
Johnson-Controls,Accounts Receivable Representative,5.00,3.50,3.50,4.25,3.00
Johnson-Controls,Accounts Receivable clerk,4.00,3.00,3.00,2.50,5.00
Johnson-Controls,Acting Plant Manager,4.00,3.00,5.00,4.00,3.00
Johnson-Controls,Admin/Clerk,4.00,5.00,5.00,4.00,5.00
Johnson-Controls,Admin/Manufacturing Admin,4.00,2.50,3.00,3.00,3.50
Johnson-Controls,Administrative,4.00,1.50,4.00,3.50,3.50
Johnson-Controls,Administrative Assistant,4.42,3.75,3.33,2.83,2.83
Johnson-Controls,Administrative Assistant / Concierge,4.00,2.00,5.00,5.00,4.00
Johnson-Controls,Administrative Assistant / Data Entry,4.00,4.00,3.00,5.00,3.00
Johnson-Controls,Administrative Assistant Benefits Department,4.00,4.00,4.00,5.00,5.00
Johnson-Controls,Administrative Assistant Duties,5.00,4.00,2.50,3.00,4.00
Johnson-Controls,Administrative Assistant II,4.50,4.00,2.25,2.50,3.50
Johnson-Controls,Administrative Assistant/Accounts Payable,5.00,4.67,2.67,2.33,2.67
Johnson-Controls,Administrative Assistant/Office Manager,5.00,4.00,4.00,3.50,3.50
Johnson-Controls,Administrative Assistant/Receptionist,4.00,3.33,1.67,2.67,3.33
Johnson-Controls,Administrative Clerk,5.00,4.25,3.50,2.50,4.25
Johnson-Controls,Administrative Manager/COA I,5.00,2.00,3.50,3.50,2.00
Johnson-Controls,Administrative/Graphic Design Assistant,5.00,3.50,3.00,2.00,3.50
Johnson-Controls,Advance Staffing Contract Employee,4.00,3.00,2.00,5.00,4.00
Johnson-Controls,Advanced Controls Engineer,4.00,4.00,3.50,3.00,3.50
Johnson-Controls,Analytical Lab Tech Team Leader,1.00,4.00,3.50,2.00,3.50
Johnson-Controls,Application Engineer/Project Manager,5.00,5.00,2.00,5.00,5.00
Johnson-Controls,Application Support Analyst,5.00,2.00,3.00,2.00,4.00
Johnson-Controls,Applications Technician,3.00,2.00,1.00,4.00,3.00
Johnson-Controls,Assembler,3.56,3.44,3.56,3.22,3.50
Johnson-Controls,Assembler and Route runner,4.00,4.00,2.67,3.00,2.67
Johnson-Controls,Assembler/ Fabrication,3.00,3.25,3.50,3.00,3.75
Johnson-Controls,Assembler/Brazer,5.00,3.50,3.00,4.00,2.50
Johnson-Controls,Assembler/Inspector,2.00,3.00,4.00,4.00,3.00
Johnson-Controls,Assembler/Material Handler,5.00,3.00,2.00,5.00,2.50
Johnson-Controls,Assembler/Production,4.00,4.50,4.00,5.00,3.50
Johnson-Controls,Assembler/Welder,5.00,2.50,4.00,4.50,3.00
Johnson-Controls,Assembler/production,5.00,3.50,3.00,2.50,3.00
Johnson-Controls,Assembler; Quatity lnspector,5.00,2.33,3.00,2.67,3.00
