,Company,Title,Location,Rating,Work/Life Balance,Benefit,Security,Culture
4327,Macy-s,Sales Associate/Cashier,Greater_Boston_Area,4.0,4,5,none,3
4328,Macy-s,Sales Associate/Cashier,Greater_Boston_Area,4.0,5,5,5,5
4329,Macy-s,Sales Associate/Cashier,Greater_Boston_Area,4.0,5,5,5,3
4330,Macy-s,Sales Associate/Cashier,Greater_Boston_Area,4.0,3,5,5,5
4331,Macy-s,Sales Associate/Cashier,Greater_Boston_Area,4.0,2,5,2,3
4332,Macy-s,Sales Associate/Cashier,Greater_Boston_Area,4.0,5,5,none,5
4333,Macy-s,Retail Development Manager Private Brand Ready,Greater_Boston_Area,5.0,4,5,4,4
4334,Macy-s,Sales Associate/Cashier,Greater_Boston_Area,4.0,5,5,5,5
4335,Macy-s,Sales Associate/Cashier,Greater_Boston_Area,4.0,4,5,4,4
4336,Macy-s,Sales Associate/Cashier,Greater_Boston_Area,4.0,4,5,5,4
4337,Macy-s,Sales Associate/Cashier,Greater_Boston_Area,4.0,3,5,1,1
4338,Macy-s,Sales Associate/Cashier,Greater_Boston_Area,4.0,4,5,5,3
4339,Macy-s,Sales Associate/Cashier,Greater_Boston_Area,4.0,3,5,4,4
4340,Macy-s,Sales Associate/Cashier,Greater_Boston_Area,4.0,5,5,5,5
4341,Macy-s,Sales Associate/Cashier,Greater_Boston_Area,4.0,4,5,4,3
4342,Macy-s,Sales Associate/Cashier,Greater_Boston_Area,4.0,5,5,5,5
4343,Macy-s,Sales Associate/Cashier,Greater_Boston_Area,4.0,1,1,1,2
4344,Macy-s,Sales Associate/Cashier,Greater_Boston_Area,4.0,5,none,none,none
4345,Macy-s,Sales Associate/Cashier,Greater_Boston_Area,4.0,4,5,4,4
4346,Macy-s,Sales Associate/Cashier,Greater_Boston_Area,4.0,5,5,none,4
4347,Macy-s,Sales Associate/Cashier,Greater_Boston_Area,4.0,5,5,5,5
4348,Macy-s,Sales Associate/Cashier,Greater_Boston_Area,4.0,3,5,4,3
4349,Macy-s,Sales Associate/Cashier,Greater_Boston_Area,4.0,2,3,none,2
4350,Macy-s,Sales Associate/Cashier,Greater_Boston_Area,4.0,4,5,4,4
4351,Macy-s,Sales Associate/Cashier,Greater_Boston_Area,4.0,4,4,4,4
4352,Macy-s,Sales Associate/Cashier,Greater_Boston_Area,4.0,2,5,4,2
4353,Macy-s,Sales Associate/Cashier,Greater_Boston_Area,4.0,5,5,5,5
4354,Macy-s,Sales Associate/Cashier,Greater_Boston_Area,4.0,3,5,none,3
4355,Macy-s,Sales Associate/Cashier,Greater_Boston_Area,4.0,3,5,none,4
4356,Macy-s,Sales Associate/Cashier,Greater_Boston_Area,4.0,4,5,none,4
4357,Macy-s,Sales Associate/Cashier,Greater_Boston_Area,4.0,3,none,1,none
4358,Macy-s,Sales Associate - Fine Jewelry,Greater_Boston_Area,5.0,4,none,4,none
4359,Macy-s,Sales Associate/Cashier,Greater_Boston_Area,4.0,4,none,4,none
4360,Macy-s,Beauty Advisor,Salem,4.0,4,none,5,none
4361,Macy-s,Sales Associate/Cashier,Greater_Boston_Area,4.0,3,none,4,none
4362,Macy-s,Sales Associate/Cashier,Greater_Boston_Area,4.0,5,none,5,none
4363,Macy-s,Sales Associate/Cashier,Greater_Boston_Area,4.0,5,5,none,4
4364,Macy-s,Sales Associate,Salem,5.0,2,none,4,none
4365,Macy-s,Sales Associate/Cashier,Greater_Boston_Area,4.0,1,none,2,none
4366,Macy-s,Sales Associate/Cashier,Greater_Boston_Area,4.0,3,5,3,3
4367,Macy-s,Sales Associate/Cashier,Greater_Boston_Area,4.0,5,5,5,5
4368,Macy-s,Sales Associate - Fine Jewelry,Greater_Boston_Area,5.0,5,5,5,5
4369,Macy-s,Sales Associate/Cashier,Greater_Boston_Area,4.0,3,4,3,4
4370,Macy-s,Sale Associate,Greater_Boston_Area,1.0,5,5,5,5
4371,Macy-s,Sales Associate/Cashier,Greater_Boston_Area,4.0,4,5,5,3
4372,Macy-s,Sales Associate/Cashier,Greater_Boston_Area,4.0,4,5,5,5
4373,Macy-s,Sales Associate/Cashier,Greater_Boston_Area,4.0,5,5,5,5
4374,Macy-s,Sales Associate/Cashier,Greater_Boston_Area,4.0,4,5,3,3
4375,Macy-s,Registry Consultant,Greater_Boston_Area,3.0,5,5,5,5
4376,Macy-s,Sales Associate/Cashier,Greater_Boston_Area,4.0,5,5,4,4
4377,Macy-s,Sales Associate/Cashier,Greater_Boston_Area,4.0,4,4,4,4
4378,Massachusetts General Hospital(MGH),"Team Lead, Radiation Therapy",Greater_Boston_Area,5.0,3,5,1,3
4379,Massachusetts General Hospital(MGH),Nursing Assistant Certified,Greater_Boston_Area,5.0,4,5,none,5
4380,Massachusetts General Hospital(MGH),Environmental Services,Greater_Boston_Area,5.0,4,5,5,5
4381,Massachusetts General Hospital(MGH),Cardiac Surgical Step Down Unit/RN,Greater_Boston_Area,3.0,3,5,3,1
4382,Massachusetts General Hospital(MGH),Unit Service Associate,Greater_Boston_Area,5.0,2,5,2,2
4383,Massachusetts General Hospital(MGH),"Director, Physician Referral Service",Greater_Boston_Area,5.0,4,5,5,5
4384,Massachusetts General Hospital(MGH),Unit Service Associate Housekeeping,Greater_Boston_Area,5.0,5,5,1,5
4385,Massachusetts General Hospital(MGH),GI Scheduler,Greater_Boston_Area,5.0,3,4,3,1
4386,Massachusetts General Hospital(MGH),Unit Service Associate,Greater_Boston_Area,5.0,1,4,2,1
4387,Massachusetts General Hospital(MGH),Environmental Services Representative,Greater_Boston_Area,3.0,3,5,2,4
4388,Massachusetts General Hospital(MGH),Registered Nurse (RN),Greater_Boston_Area,4.0,4,5,4,5
4389,Massachusetts General Hospital(MGH),Billing Representative,Greater_Boston_Area,5.0,3,5,5,4
4390,Massachusetts General Hospital(MGH),Pharmacy Intern,Greater_Boston_Area,5.0,5,5,3,3
4391,Massachusetts General Hospital(MGH),"Travel Nurse, Emergency Observation Unit",Greater_Boston_Area,5.0,3,3,3,3
4392,Massachusetts General Hospital(MGH),Clinical Research Assistant,Greater_Boston_Area,5.0,4,5,4,5
4393,Massachusetts General Hospital(MGH),Operations Associate,Greater_Boston_Area,4.0,4,5,5,4
4394,Massachusetts General Hospital(MGH),Technical Manager,Greater_Boston_Area,5.0,3,5,5,4
4395,Massachusetts General Hospital(MGH),Patient Service Coordinator,Greater_Boston_Area,4.0,4,5,5,5
4396,Massachusetts General Hospital(MGH),"Team Lead, Radiation Therapy",Greater_Boston_Area,5.0,4,5,2,2
4397,Massachusetts General Hospital(MGH),Administrative Assistant,Greater_Boston_Area,5.0,3,5,5,3
4398,Massachusetts General Hospital(MGH),Patient Care Technician,Greater_Boston_Area,5.0,5,5,1,2
4399,Massachusetts General Hospital(MGH),Patient Care Coordinator,Greater_Boston_Area,2.0,4,5,5,5
4400,Massachusetts General Hospital(MGH),Operations Associate- White,Greater_Boston_Area,5.0,2,4,none,2
4401,Massachusetts General Hospital(MGH),Front Desk Coordinator/Receptionist,Greater_Boston_Area,5.0,4,4,4,4
4402,Massachusetts General Hospital(MGH),Operations Associate- White,Greater_Boston_Area,5.0,2,5,1,1
4403,Massachusetts General Hospital(MGH),Operation Associate,Greater_Boston_Area,1.0,5,5,4,4
4404,Massachusetts General Hospital(MGH),Emergency Department Transporter,Greater_Boston_Area,4.0,5,5,4,3
4405,Massachusetts General Hospital(MGH),CT Technologist,Greater_Boston_Area,4.0,5,5,none,4
4406,Massachusetts General Hospital(MGH),Various Positions,Greater_Boston_Area,2.0,4,4,none,3
4407,Massachusetts General Hospital(MGH),Epic Go Live TDR/MPO Admin Systems,Greater_Boston_Area,5.0,2,4,none,1
4408,Massachusetts General Hospital(MGH),Clinical Research Coordinator II,Greater_Boston_Area,5.0,5,5,none,5
4409,Massachusetts General Hospital(MGH),RESEARCH LAB MANAGER,Greater_Boston_Area,4.0,1,1,none,1
4410,Massachusetts General Hospital(MGH),Director,Greater_Boston_Area,5.0,5,5,none,5
4411,Massachusetts General Hospital(MGH),Volunteer,Greater_Boston_Area,5.0,5,5,none,3
4412,Massachusetts General Hospital(MGH),Clinical Research Coordinator Intern,Greater_Boston_Area,5.0,5,5,none,4
4413,Massachusetts General Hospital(MGH),"Team Lead, Radiation Therapy",Greater_Boston_Area,5.0,1,4,none,1
4414,Massachusetts General Hospital(MGH),Administrative Assistant,Greater_Boston_Area,5.0,2,5,none,1
4415,Massachusetts General Hospital(MGH),Patient Care Technician,Greater_Boston_Area,5.0,4,5,none,3
4416,Massachusetts General Hospital(MGH),Patient Care Coordinator,Greater_Boston_Area,2.0,3,5,none,2
4417,Massachusetts General Hospital(MGH),Operations Associate- White,Greater_Boston_Area,5.0,2,5,none,1
4418,Massachusetts General Hospital(MGH),Front Desk Coordinator/Receptionist,Greater_Boston_Area,5.0,5,5,none,4
4419,Massachusetts General Hospital(MGH),Operations Associate- White,Greater_Boston_Area,5.0,5,5,none,1
4420,Massachusetts General Hospital(MGH),Operation Associate,Greater_Boston_Area,1.0,2,3,none,2
4421,Massachusetts General Hospital(MGH),Emergency Department Transporter,Greater_Boston_Area,4.0,4,5,none,3
4422,Massachusetts General Hospital(MGH),CT Technologist,Greater_Boston_Area,4.0,5,5,none,4
4423,Massachusetts General Hospital(MGH),Various Positions,Greater_Boston_Area,2.0,2,4,none,2
4424,Massachusetts General Hospital(MGH),Epic Go Live TDR/MPO Admin Systems,Greater_Boston_Area,5.0,1,4,none,1
4425,Massachusetts General Hospital(MGH),Clinical Research Coordinator II,Greater_Boston_Area,5.0,1,3,none,1
4426,Massachusetts General Hospital(MGH),RESEARCH LAB MANAGER,Greater_Boston_Area,4.0,3,3,none,3
4427,Massachusetts General Hospital(MGH),Director,Greater_Boston_Area,5.0,3,5,none,3
4428,Massachusetts General Hospital(MGH),Volunteer,Greater_Boston_Area,5.0,4,5,none,4
4429,Massachusetts General Hospital(MGH),Clinical Research Coordinator Intern,Greater_Boston_Area,5.0,2,5,none,2
4430,Massachusetts General Hospital(MGH),"Team Lead, Radiation Therapy",Greater_Boston_Area,5.0,4,5,none,4
4431,Massachusetts General Hospital(MGH),Patient Services Coordinator II,Greater_Boston_Area,5.0,3,5,none,3
4432,Massachusetts General Hospital(MGH),Animal Technician (internship),Greater_Boston_Area,5.0,4,5,none,5
4433,Massachusetts General Hospital(MGH),Admitting/ Bed management,Greater_Boston_Area,4.0,3,5,none,3
4434,Massachusetts General Hospital(MGH),Unit service associate,Greater_Boston_Area,5.0,5,5,none,5
4435,Massachusetts General Hospital(MGH),Operations Associate,Greater_Boston_Area,5.0,2,5,none,1
4436,Massachusetts General Hospital(MGH),Credentialed Trainer,Greater_Boston_Area,5.0,5,5,none,5
4437,Massachusetts General Hospital(MGH),Teleradiology Coordinator,Greater_Boston_Area,5.0,4,5,none,3
4438,Massachusetts General Hospital(MGH),Senior Occupational Therapist,Greater_Boston_Area,4.0,5,5,none,4
4439,Massachusetts General Hospital(MGH),Dietitian,Greater_Boston_Area,3.0,4,5,none,4
4440,Massachusetts General Hospital(MGH),Office Assistant,Greater_Boston_Area,5.0,4,5,none,4
4441,Massachusetts General Hospital(MGH),Nurse,Greater_Boston_Area,5.0,4,5,none,3
4442,Massachusetts General Hospital(MGH),Medical Administrative Assistant,Greater_Boston_Area,4.0,1,5,none,2
4443,Massachusetts General Hospital(MGH),Professional Motorist,Greater_Boston_Area,5.0,4,5,none,4
4444,Massachusetts General Hospital(MGH),Clinical Lab Assistant I,Greater_Boston_Area,5.0,3,5,none,3
4445,Massachusetts General Hospital(MGH),Secretary,Greater_Boston_Area,2.0,5,5,none,5
4446,Massachusetts General Hospital(MGH),Administrative Assistant at Physician's Office,Greater_Boston_Area,5.0,4,5,none,5
4447,Massachusetts General Hospital(MGH),X-RAY TECHNOLOGIST,Greater_Boston_Area,5.0,5,5,none,5
4448,Massachusetts General Hospital(MGH),Customer Service,Greater_Boston_Area,5.0,5,5,none,5
4449,Massachusetts General Hospital(MGH),"Team Lead, Radiation Therapy",Greater_Boston_Area,5.0,1,3,none,1
4450,Massachusetts General Hospital(MGH),Emergency Department Transporter,Greater_Boston_Area,4.0,2,5,none,2
4451,Massachusetts General Hospital(MGH),Unit service associate,Greater_Boston_Area,5.0,5,5,none,4
4452,Massachusetts General Hospital(MGH),Fund/Grant Manager,Greater_Boston_Area,5.0,5,5,none,4
4453,Massachusetts General Hospital(MGH),Administrative Assistant,Greater_Boston_Area,4.0,4,5,none,4
4454,Massachusetts General Hospital(MGH),CT Technologist,Greater_Boston_Area,4.0,3,5,none,4
4455,Massachusetts General Hospital(MGH),Nurse,Greater_Boston_Area,5.0,5,5,none,5
4456,Massachusetts General Hospital(MGH),Patient Care Technician,Greater_Boston_Area,5.0,4,5,none,4
4457,Massachusetts General Hospital(MGH),Medical Administrative Assistant,Greater_Boston_Area,4.0,5,5,none,5
4458,Massachusetts General Hospital(MGH),Animal Technician (internship),Greater_Boston_Area,5.0,5,5,none,4
4459,Massachusetts General Hospital(MGH),Clinical Lab Assistant I,Greater_Boston_Area,5.0,3,5,none,2
4460,Massachusetts General Hospital(MGH),Certified Pharmacy Technician,Greater_Boston_Area,3.0,5,5,none,5
4461,Massachusetts General Hospital(MGH),Clinical Research Coordinator,Greater_Boston_Area,5.0,5,5,none,2
4462,Massachusetts General Hospital(MGH),Secretary,Greater_Boston_Area,2.0,4,5,none,4
4463,Massachusetts General Hospital(MGH),Staff Assistant II,Greater_Boston_Area,5.0,4,5,none,4
4464,Massachusetts General Hospital(MGH),Staff MRI Technologist,Greater_Boston_Area,5.0,5,5,none,4
4465,Massachusetts General Hospital(MGH),Director,Greater_Boston_Area,5.0,4,5,none,3
4466,Massachusetts General Hospital(MGH),Clinical Research Coordinator Intern,Greater_Boston_Area,5.0,5,5,none,5
4467,Massachusetts General Hospital(MGH),"Team Lead, Radiation Therapy",Greater_Boston_Area,5.0,1,4,none,1
4468,Massachusetts General Hospital(MGH),RN,Greater_Boston_Area,3.0,2,4,none,2
4469,Massachusetts General Hospital(MGH),Patient Service Coordinator,Greater_Boston_Area,5.0,4,5,none,4
4470,Massachusetts General Hospital(MGH),Staff Assistant II,Greater_Boston_Area,5.0,5,5,none,4
4471,Massachusetts General Hospital(MGH),Exercise Physiology Student,Greater_Boston_Area,5.0,4,5,none,5
4472,Massachusetts General Hospital(MGH),Sr. Medical Technologist,Greater_Boston_Area,5.0,5,5,none,5
4473,Massachusetts General Hospital(MGH),Technician,Greater_Boston_Area,5.0,2,5,none,1
4474,Massachusetts General Hospital(MGH),Patient Service Coordinator,Greater_Boston_Area,5.0,3,5,none,3
4475,Massachusetts General Hospital(MGH),Regulatory Affairs Coordinator,Greater_Boston_Area,4.0,5,5,none,4
4476,Massachusetts General Hospital(MGH),Operations Associate,Greater_Boston_Area,3.0,3,5,none,3
4477,Massachusetts General Hospital(MGH),Fund/Grant Manager,Greater_Boston_Area,5.0,3,5,none,1
4478,Massachusetts General Hospital(MGH),ED Support Associate Team Lead,Greater_Boston_Area,5.0,5,5,none,5
4479,Massachusetts General Hospital(MGH),Registered Nurse,Greater_Boston_Area,4.0,4,5,none,5
4480,Massachusetts General Hospital(MGH),Anesthesia Technician,Greater_Boston_Area,5.0,4,5,none,3
4481,Massachusetts General Hospital(MGH),"Team Lead, Radiation Therapy",Greater_Boston_Area,5.0,5,5,none,5
4482,Massachusetts General Hospital(MGH),RN,Greater_Boston_Area,3.0,5,5,none,5
4483,Massachusetts General Hospital(MGH),Patient Service Coordinator,Greater_Boston_Area,5.0,4,5,none,5
4484,Massachusetts General Hospital(MGH),Staff Assistant II,Greater_Boston_Area,5.0,2,5,none,3
4485,Massachusetts General Hospital(MGH),Exercise Physiology Student,Greater_Boston_Area,5.0,3,4,none,2
4486,Massachusetts General Hospital(MGH),Sr. Medical Technologist,Greater_Boston_Area,5.0,3,5,none,3
4487,Massachusetts General Hospital(MGH),Technician,Greater_Boston_Area,5.0,5,5,none,5
4488,Massachusetts General Hospital(MGH),Patient Service Coordinator,Greater_Boston_Area,5.0,5,5,none,4
4489,Massachusetts General Hospital(MGH),Regulatory Affairs Coordinator,Greater_Boston_Area,4.0,3,5,none,3
4490,Massachusetts General Hospital(MGH),Operations Associate,Greater_Boston_Area,3.0,3,5,none,4
4491,Massachusetts General Hospital(MGH),Fund/Grant Manager,Greater_Boston_Area,5.0,3,4,none,2
4492,Massachusetts General Hospital(MGH),ED Support Associate Team Lead,Greater_Boston_Area,5.0,4,5,none,4
4493,Massachusetts General Hospital(MGH),Registered Nurse,Greater_Boston_Area,4.0,4,5,none,3
4494,Massachusetts General Hospital(MGH),Anesthesia Technician,Greater_Boston_Area,5.0,4,5,none,4
4495,Massachusetts General Hospital(MGH),"Team Lead, Radiation Therapy",Greater_Boston_Area,5.0,4,5,none,4
4496,Massachusetts General Hospital(MGH),Technician in Department of Urology,Greater_Boston_Area,5.0,5,4,none,4
4497,Massachusetts General Hospital(MGH),Registered Pharmacy Technician,Greater_Boston_Area,5.0,4,5,none,3
4498,Massachusetts General Hospital(MGH),Technical Supervisor of Emergency Radiology,Greater_Boston_Area,4.0,5,5,none,5
4499,Massachusetts General Hospital(MGH),C.N.A Phlebotomist,Greater_Boston_Area,1.0,4,5,none,4
4500,Massachusetts General Hospital(MGH),Medical Assistant,Greater_Boston_Area,5.0,5,5,none,5
4501,Massachusetts General Hospital(MGH),Instructor Faculty,Greater_Boston_Area,4.0,none,none,none,none
4502,Massachusetts General Hospital(MGH),Emergency Department Registrar,Greater_Boston_Area,5.0,5,5,none,4
4503,Massachusetts General Hospital(MGH),Network Technician,Greater_Boston_Area,5.0,5,5,none,5
4504,Massachusetts General Hospital(MGH),Registered Nurse,Greater_Boston_Area,5.0,1,5,none,1
4505,Massachusetts General Hospital(MGH),Desktop Support Specialist,Greater_Boston_Area,5.0,4,5,none,5
4506,Massachusetts General Hospital(MGH),Nutrition food service coordnatior,Greater_Boston_Area,5.0,4,5,none,4
4507,Massachusetts General Hospital(MGH),Respiratory Therapist,Greater_Boston_Area,5.0,4,5,none,5
4508,Massachusetts General Hospital(MGH),Information Associate,Greater_Boston_Area,5.0,3,5,none,4
4509,Massachusetts General Hospital(MGH),Anesthesia Tech,Greater_Boston_Area,5.0,4,5,none,3
4510,Massachusetts General Hospital(MGH),Cardiac Anesthesia Technician Level III Cer. A.T,Greater_Boston_Area,5.0,5,5,none,3
4511,Massachusetts General Hospital(MGH),Training Coordinator,Greater_Boston_Area,4.0,3,5,none,3
4512,Massachusetts General Hospital(MGH),"Team Lead, Radiation Therapy",Greater_Boston_Area,5.0,3,5,none,3
4513,Massachusetts General Hospital(MGH),Technician in Department of Urology,Greater_Boston_Area,5.0,5,5,none,3
4514,Massachusetts General Hospital(MGH),Registered Pharmacy Technician,Greater_Boston_Area,5.0,5,5,none,5
4515,Massachusetts General Hospital(MGH),Technical Supervisor of Emergency Radiology,Greater_Boston_Area,4.0,5,3,none,4
4516,Massachusetts General Hospital(MGH),C.N.A Phlebotomist,Greater_Boston_Area,1.0,2,5,none,2
4517,Massachusetts General Hospital(MGH),Medical Assistant,Greater_Boston_Area,5.0,5,5,none,4
4518,Massachusetts General Hospital(MGH),Instructor Faculty,Greater_Boston_Area,4.0,5,5,none,5
4519,Massachusetts General Hospital(MGH),Emergency Department Registrar,Greater_Boston_Area,5.0,2,4,none,1
4520,Massachusetts General Hospital(MGH),Network Technician,Greater_Boston_Area,5.0,4,4,none,4
4521,Massachusetts General Hospital(MGH),Registered Nurse,Greater_Boston_Area,5.0,3,5,none,3
4522,Massachusetts General Hospital(MGH),Desktop Support Specialist,Greater_Boston_Area,5.0,2,4,none,2
4523,Massachusetts General Hospital(MGH),Nutrition food service coordnatior,Greater_Boston_Area,5.0,4,5,none,3
4524,Massachusetts General Hospital(MGH),Respiratory Therapist,Greater_Boston_Area,5.0,5,5,none,5
4525,Massachusetts General Hospital(MGH),Information Associate,Greater_Boston_Area,5.0,4,5,none,5
4526,Massachusetts General Hospital(MGH),Anesthesia Tech,Greater_Boston_Area,5.0,3,5,none,3
4527,Massachusetts General Hospital(MGH),Cardiac Anesthesia Technician Level III Cer. A.T,Greater_Boston_Area,5.0,4,5,none,4
4528,Massachusetts General Hospital(MGH),Training Coordinator,Greater_Boston_Area,4.0,4,4,none,3
4529,Massachusetts General Hospital(MGH),"Team Lead, Radiation Therapy",Greater_Boston_Area,5.0,2,5,none,1
4530,Massachusetts General Hospital(MGH),recovery Specialist,Greater_Boston_Area,5.0,5,5,none,5
4531,Massachusetts General Hospital(MGH),Patient Care Associate,Greater_Boston_Area,5.0,4,5,none,5
4532,Massachusetts General Hospital(MGH),Research Scientist,Greater_Boston_Area,4.0,5,5,none,4
4533,Massachusetts General Hospital(MGH),Community Health and Diversity,Greater_Boston_Area,5.0,3,5,none,4
4534,Massachusetts General Hospital(MGH),Instructor,Greater_Boston_Area,5.0,5,5,none,5
4535,Massachusetts General Hospital(MGH),Medical Assistant,Greater_Boston_Area,1.0,4,5,none,5
4536,Massachusetts General Hospital(MGH),Staff Nurse,Greater_Boston_Area,5.0,5,4,none,4
4537,Massachusetts General Hospital(MGH),Director of Pediatric Neuroimaging,Greater_Boston_Area,4.0,5,5,none,5
4538,Massachusetts General Hospital(MGH),Operations Associate,Greater_Boston_Area,3.0,5,5,none,5
4539,Massachusetts General Hospital(MGH),Administrator,Greater_Boston_Area,4.0,5,5,none,4
4540,Massachusetts General Hospital(MGH),Desktop Support/ Network Administration Intern,Greater_Boston_Area,5.0,5,5,none,5
4541,Massachusetts General Hospital(MGH),Nurse Case Manager,Greater_Boston_Area,5.0,2,3,none,2
4542,Massachusetts General Hospital(MGH),Staff MRI Technologist,Greater_Boston_Area,5.0,4,5,none,4
4543,Massachusetts General Hospital(MGH),Secretary,Greater_Boston_Area,4.0,4,5,none,5
4544,Massachusetts General Hospital(MGH),"Team Lead, Radiation Therapy",Greater_Boston_Area,5.0,5,5,none,5
4545,Massachusetts General Hospital(MGH),Human Resources Assistant,Greater_Boston_Area,5.0,5,5,none,5
4546,Massachusetts General Hospital(MGH),recovery Specialist,Greater_Boston_Area,5.0,5,5,none,4
4547,Massachusetts General Hospital(MGH),Level lll CT Technologist,Greater_Boston_Area,5.0,4,5,none,4
4548,Massachusetts General Hospital(MGH),Desktop Support/ Network Administration Intern,Greater_Boston_Area,5.0,5,5,none,4
4549,Massachusetts General Hospital(MGH),Emergency Department Registrar,Greater_Boston_Area,5.0,5,5,none,4
4550,Massachusetts General Hospital(MGH),Operations Associate,Greater_Boston_Area,3.0,3,5,none,4
4551,Massachusetts General Hospital(MGH),Critical Care Technician - Neuro ICU,Greater_Boston_Area,5.0,4,5,none,4
4552,Massachusetts General Hospital(MGH),Anesthesia Technician,Greater_Boston_Area,5.0,3,5,none,5
4553,Massachusetts General Hospital(MGH),Clinical Research Coordinator,Danvers,5.0,3,5,none,4
4554,Massachusetts General Hospital(MGH),Financial Access Unit Coordinator,Greater_Boston_Area,4.0,4,5,none,4
4555,Massachusetts General Hospital(MGH),Community Health and Diversity,Greater_Boston_Area,5.0,3,5,none,2
4556,Massachusetts General Hospital(MGH),Patient Service Coordinator,Greater_Boston_Area,4.0,2,1,none,3
4557,Massachusetts General Hospital(MGH),Operating Room Assistant,Greater_Boston_Area,5.0,3,5,none,4
4558,Massachusetts General Hospital(MGH),Director of Pediatric Neuroimaging,Greater_Boston_Area,4.0,3,4,none,2
4559,Massachusetts General Hospital(MGH),Development Coordinator,Greater_Boston_Area,5.0,4,5,none,4
4560,Massachusetts General Hospital(MGH),Patient Care Associate,Greater_Boston_Area,5.0,5,5,none,5
4561,Massachusetts General Hospital(MGH),"Team Lead, Radiation Therapy",Greater_Boston_Area,5.0,5,5,none,5
4562,Massachusetts General Hospital(MGH),Systems Administrative Coordinator,Greater_Boston_Area,5.0,5,5,none,5
4563,Massachusetts General Hospital(MGH),Development Coordinator,Greater_Boston_Area,5.0,1,5,none,1
4564,Massachusetts General Hospital(MGH),PCA,Greater_Boston_Area,4.0,3,5,none,2
4565,Massachusetts General Hospital(MGH),Professional Medical Coding Specialist,Greater_Boston_Area,4.0,5,5,none,5
4566,Massachusetts General Hospital(MGH),Certified Pharmacy Technician,Greater_Boston_Area,3.0,5,5,none,4
4567,Massachusetts General Hospital(MGH),Staff Nurse,Greater_Boston_Area,5.0,4,5,none,4
4568,Massachusetts General Hospital(MGH),INTERNSHIP,Greater_Boston_Area,3.0,5,5,none,4
4569,Massachusetts General Hospital(MGH),Student intern,Greater_Boston_Area,4.0,4,5,none,4
